Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Maksimumstemperatur (1 t);Minimumstemperatur (1 t);Høyeste middelvind (1 t)
Stavanger - Våland;SN44640;22.03.2021 10:00;0;6,6;5,8;-
Stavanger - Våland;SN44640;22.03.2021 11:00;0;6,5;6,2;-
Stavanger - Våland;SN44640;22.03.2021 12:00;0,2;7,1;6,3;-
Stavanger - Våland;SN44640;22.03.2021 13:00;0;7,4;6,6;-
Stavanger - Våland;SN44640;22.03.2021 14:00;0;7,7;6,9;-
Stavanger - Våland;SN44640;22.03.2021 15:00;0;7,6;6,9;-
Stavanger - Våland;SN44640;22.03.2021 16:00;0;7,1;6,6;-
Stavanger - Våland;SN44640;22.03.2021 17:00;0;6,7;6,4;-
Stavanger - Våland;SN44640;22.03.2021 18:00;0;6,6;6,2;-
Stavanger - Våland;SN44640;22.03.2021 19:00;0;6,2;5,9;-
Stavanger - Våland;SN44640;22.03.2021 20:00;0;6;5,9;-
Stavanger - Våland;SN44640;22.03.2021 21:00;0;6;5,6;-
Stavanger - Våland;SN44640;22.03.2021 22:00;0;5,7;5,2;-
Stavanger - Våland;SN44640;22.03.2021 23:00;0;5,7;5,6;-
Stavanger - Våland;SN44640;23.03.2021 00:00;0;5,7;5,2;-
Stavanger - Våland;SN44640;23.03.2021 01:00;0;5,5;4,9;-
Stavanger - Våland;SN44640;23.03.2021 02:00;0;5,4;5,2;-
Stavanger - Våland;SN44640;23.03.2021 03:00;0,1;5,5;5,4;-
Stavanger - Våland;SN44640;23.03.2021 04:00;0,5;5,5;5,5;-
Stavanger - Våland;SN44640;23.03.2021 05:00;0,3;5,5;5,4;-
Stavanger - Våland;SN44640;23.03.2021 06:00;0,3;5,4;5,3;-
Stavanger - Våland;SN44640;23.03.2021 07:00;0,1;5,4;5,3;-
Stavanger - Våland;SN44640;23.03.2021 08:00;0,4;5,7;5,4;-
Stavanger - Våland;SN44640;23.03.2021 09:00;0,5;6,3;5,8;-
Stavanger - Våland;SN44640;23.03.2021 10:00;0;7,8;6,2;-
Stavanger - Våland;SN44640;23.03.2021 11:00;0;8,6;7,1;-
Stavanger - Våland;SN44640;23.03.2021 12:00;0;10,6;8,6;-
Stavanger - Våland;SN44640;23.03.2021 13:00;0;10,6;10,1;-
Stavanger - Våland;SN44640;23.03.2021 14:00;0;11;10,4;-
Stavanger - Våland;SN44640;23.03.2021 15:00;0;11;10,1;-
Stavanger - Våland;SN44640;23.03.2021 16:00;0;10,1;9,4;-
Stavanger - Våland;SN44640;23.03.2021 17:00;0;9,4;7,7;-
Stavanger - Våland;SN44640;23.03.2021 18:00;0;7,7;7;-
Stavanger - Våland;SN44640;23.03.2021 19:00;0;7;6,6;-
Stavanger - Våland;SN44640;23.03.2021 20:00;0;6,6;6,2;-
Stavanger - Våland;SN44640;23.03.2021 21:00;0;6,2;5,9;-
Stavanger - Våland;SN44640;23.03.2021 22:00;0;5,9;5,7;-
Stavanger - Våland;SN44640;23.03.2021 23:00;0;5,7;5,6;-
Stavanger - Våland;SN44640;24.03.2021 00:00;0;5,9;5,6;-
Stavanger - Våland;SN44640;24.03.2021 01:00;0;6,1;5,8;-
Stavanger - Våland;SN44640;24.03.2021 02:00;0;6,4;6;-
Stavanger - Våland;SN44640;24.03.2021 03:00;0,2;6,3;5,9;-
Stavanger - Våland;SN44640;24.03.2021 04:00;0;6,5;6,1;-
Stavanger - Våland;SN44640;24.03.2021 05:00;0,3;6,6;6,5;-
Stavanger - Våland;SN44640;24.03.2021 06:00;0;6,7;6,6;-
Stavanger - Våland;SN44640;24.03.2021 07:00;0;6,7;6,5;-
Stavanger - Våland;SN44640;24.03.2021 08:00;0;6,7;6,5;-
Stavanger - Våland;SN44640;24.03.2021 09:00;0;7,2;6,7;-
Stavanger - Våland;SN44640;24.03.2021 10:00;0;8,5;7,2;-
Stavanger - Våland;SN44640;24.03.2021 11:00;0;8,8;8,1;-
Stavanger - Våland;SN44640;24.03.2021 12:00;0;9,4;8,4;-
Stavanger - Våland;SN44640;24.03.2021 13:00;0;9,3;8,6;-
Stavanger - Våland;SN44640;24.03.2021 14:00;0;9,2;8,3;-
Stavanger - Våland;SN44640;24.03.2021 15:00;0;9,2;7,9;-
Stavanger - Våland;SN44640;24.03.2021 16:00;0;8,4;7,5;-
Stavanger - Våland;SN44640;24.03.2021 17:00;0;8,2;7,2;-
Stavanger - Våland;SN44640;24.03.2021 18:00;0;7,4;6,5;-
Stavanger - Våland;SN44640;24.03.2021 19:00;1,7;6,5;5,5;-
Stavanger - Våland;SN44640;24.03.2021 20:00;0;5,6;5,3;-
Stavanger - Våland;SN44640;24.03.2021 21:00;0;5,6;5,4;-
Stavanger - Våland;SN44640;24.03.2021 22:00;0;5,6;4,7;-
Stavanger - Våland;SN44640;24.03.2021 23:00;0;5,1;4,5;-
Stavanger - Våland;SN44640;25.03.2021 00:00;0;5,4;5,1;-
Stavanger - Våland;SN44640;25.03.2021 01:00;0;5,5;5,4;-
Stavanger - Våland;SN44640;25.03.2021 02:00;0,1;5,9;5,6;-
Stavanger - Våland;SN44640;25.03.2021 03:00;0,6;5,8;5,6;-
Stavanger - Våland;SN44640;25.03.2021 04:00;0,3;6;5,8;-
Stavanger - Våland;SN44640;25.03.2021 05:00;0;6,2;5,9;-
Stavanger - Våland;SN44640;25.03.2021 06:00;0;6;5,8;-
Stavanger - Våland;SN44640;25.03.2021 07:00;0;6;5,8;-
Stavanger - Våland;SN44640;25.03.2021 08:00;0;6;5,9;-
Stavanger - Våland;SN44640;25.03.2021 09:00;0;6,6;5,9;-
Stavanger - Våland;SN44640;25.03.2021 10:00;0;7,5;6,6;-
Stavanger - Våland;SN44640;25.03.2021 11:00;0;7,8;6,9;-
Stavanger - Våland;SN44640;25.03.2021 12:00;0;7,8;7,3;-
Stavanger - Våland;SN44640;25.03.2021 13:00;0;8,4;7,4;-
Stavanger - Våland;SN44640;25.03.2021 14:00;0;9,8;7,8;-
Stavanger - Våland;SN44640;25.03.2021 15:00;0;10,4;9,3;-
Stavanger - Våland;SN44640;25.03.2021 16:00;0;9,5;8,6;-
Stavanger - Våland;SN44640;25.03.2021 17:00;0;9,4;7,6;-
Stavanger - Våland;SN44640;25.03.2021 18:00;0;7,9;7,4;-
Stavanger - Våland;SN44640;25.03.2021 19:00;0;7,4;7,2;-
Stavanger - Våland;SN44640;25.03.2021 20:00;0;7,2;6,5;-
Stavanger - Våland;SN44640;25.03.2021 21:00;0;6,5;6,1;-
Stavanger - Våland;SN44640;25.03.2021 22:00;0;6,2;6;-
Stavanger - Våland;SN44640;25.03.2021 23:00;0;6,2;5,8;-
Stavanger - Våland;SN44640;26.03.2021 00:00;0;6;5,7;-
Stavanger - Våland;SN44640;26.03.2021 01:00;0;6,4;5,9;-
Stavanger - Våland;SN44640;26.03.2021 02:00;0,1;6,5;6,1;-
Stavanger - Våland;SN44640;26.03.2021 03:00;0,4;6,1;5,7;-
Stavanger - Våland;SN44640;26.03.2021 04:00;0,1;6;5,8;-
Stavanger - Våland;SN44640;26.03.2021 05:00;0,1;6,4;6;-
Stavanger - Våland;SN44640;26.03.2021 06:00;0;7;6,4;-
Stavanger - Våland;SN44640;26.03.2021 07:00;0;7,4;7;-
Stavanger - Våland;SN44640;26.03.2021 08:00;0;7,7;7,4;-
Stavanger - Våland;SN44640;26.03.2021 09:00;0;8,5;7,7;-
Stavanger - Våland;SN44640;26.03.2021 10:00;0;8,9;8,3;-
Stavanger - Våland;SN44640;26.03.2021 11:00;0;9;8,2;-
Stavanger - Våland;SN44640;26.03.2021 12:00;0;9;7,9;-
Stavanger - Våland;SN44640;26.03.2021 13:00;0;7,9;7,5;-
Stavanger - Våland;SN44640;26.03.2021 14:00;0,4;7,9;6,9;-
Stavanger - Våland;SN44640;26.03.2021 15:00;3,5;6,8;6,3;-
Stavanger - Våland;SN44640;26.03.2021 16:00;0,1;6,9;6,4;-
Stavanger - Våland;SN44640;26.03.2021 17:00;0;7,2;6,8;-
Stavanger - Våland;SN44640;26.03.2021 18:00;0;7,2;7,1;-
Stavanger - Våland;SN44640;26.03.2021 19:00;0,2;7,2;6,9;-
Stavanger - Våland;SN44640;26.03.2021 20:00;2,5;6,9;6,5;-
Stavanger - Våland;SN44640;26.03.2021 21:00;2,1;6,5;5,5;-
Stavanger - Våland;SN44640;26.03.2021 22:00;0,6;5,6;5,1;-
Stavanger - Våland;SN44640;26.03.2021 23:00;0,7;5,3;5;-
Stavanger - Våland;SN44640;27.03.2021 00:00;0,3;5,2;4,9;-
Stavanger - Våland;SN44640;27.03.2021 01:00;0;5,1;4,8;-
Stavanger - Våland;SN44640;27.03.2021 02:00;0;5,3;4,9;-
Stavanger - Våland;SN44640;27.03.2021 03:00;0;4,9;4,6;-
Stavanger - Våland;SN44640;27.03.2021 04:00;0;4,8;4,5;-
Stavanger - Våland;SN44640;27.03.2021 05:00;0;4,8;4,5;-
Stavanger - Våland;SN44640;27.03.2021 06:00;0;4,5;4,1;-
Stavanger - Våland;SN44640;27.03.2021 07:00;0;4,4;4,2;-
Stavanger - Våland;SN44640;27.03.2021 08:00;0;4,6;4,1;-
Stavanger - Våland;SN44640;27.03.2021 09:00;0;6,5;4,7;-
Stavanger - Våland;SN44640;27.03.2021 10:00;0;7,2;5,8;-
Stavanger - Våland;SN44640;27.03.2021 11:00;0;8,1;7;-
Stavanger - Våland;SN44640;27.03.2021 12:00;0;8,7;6,6;-
Stavanger - Våland;SN44640;27.03.2021 13:00;0;9;8;-
Stavanger - Våland;SN44640;27.03.2021 14:00;0;9,3;7,8;-
Stavanger - Våland;SN44640;27.03.2021 15:00;0;9,2;8;-
Stavanger - Våland;SN44640;27.03.2021 16:00;0;8,8;7,3;-
Stavanger - Våland;SN44640;27.03.2021 17:00;0;8,1;6,3;-
Stavanger - Våland;SN44640;27.03.2021 18:00;0;7,5;6,6;-
Stavanger - Våland;SN44640;27.03.2021 19:00;0;6,6;6;-
Stavanger - Våland;SN44640;27.03.2021 20:00;0;5,9;5,5;-
Stavanger - Våland;SN44640;27.03.2021 21:00;0;5,6;5,4;-
Stavanger - Våland;SN44640;27.03.2021 22:00;0;5,6;4,5;-
Stavanger - Våland;SN44640;27.03.2021 23:00;0;4,6;3,8;-
Stavanger - Våland;SN44640;28.03.2021 00:00;0;4;3,8;-
Stavanger - Våland;SN44640;28.03.2021 01:00;0;4,2;4;-
Stavanger - Våland;SN44640;28.03.2021 02:00;0;4,5;4;-
Stavanger - Våland;SN44640;28.03.2021 03:00;0;4,6;4,3;-
Stavanger - Våland;SN44640;28.03.2021 04:00;0;4,6;4,4;-
Stavanger - Våland;SN44640;28.03.2021 05:00;0;5,1;4,5;-
Stavanger - Våland;SN44640;28.03.2021 06:00;0;5,3;5,1;-
Stavanger - Våland;SN44640;28.03.2021 07:00;0;5,9;5,3;-
Stavanger - Våland;SN44640;28.03.2021 08:00;0;6;5,7;-
Stavanger - Våland;SN44640;28.03.2021 09:00;0,9;5,7;5,5;-
Stavanger - Våland;SN44640;28.03.2021 10:00;2,1;5,8;5,7;-
Stavanger - Våland;SN44640;28.03.2021 11:00;1,2;6,4;5,8;-
Stavanger - Våland;SN44640;28.03.2021 12:00;2,5;6,5;6,4;-
Stavanger - Våland;SN44640;28.03.2021 13:00;2,6;6,8;6,5;-
Stavanger - Våland;SN44640;28.03.2021 14:00;0,1;7,4;6,8;-
Stavanger - Våland;SN44640;28.03.2021 15:00;0,1;7,6;7,4;-
Stavanger - Våland;SN44640;28.03.2021 16:00;0;8,2;7,5;-
Stavanger - Våland;SN44640;28.03.2021 17:00;0;8,1;7,7;-
Stavanger - Våland;SN44640;28.03.2021 18:00;0;8,1;7,1;-
Stavanger - Våland;SN44640;28.03.2021 19:00;0;7,1;6,5;-
Stavanger - Våland;SN44640;28.03.2021 20:00;0;6,5;5,6;-
Stavanger - Våland;SN44640;28.03.2021 21:00;0;5,6;5,5;-
Stavanger - Våland;SN44640;28.03.2021 22:00;0;5,7;5,6;-
Stavanger - Våland;SN44640;28.03.2021 23:00;0;6;5,6;-
Stavanger - Våland;SN44640;29.03.2021 00:00;0;6,3;5,9;-
Stavanger - Våland;SN44640;29.03.2021 01:00;0;7,1;5,9;-
Stavanger - Våland;SN44640;29.03.2021 02:00;0,2;7;6,3;-
Stavanger - Våland;SN44640;29.03.2021 03:00;0,7;7,8;7,1;-
Stavanger - Våland;SN44640;29.03.2021 04:00;0,5;8,2;7,8;-
Stavanger - Våland;SN44640;29.03.2021 05:00;1,5;8,3;8,1;-
Stavanger - Våland;SN44640;29.03.2021 06:00;0,7;8,3;8,2;-
Stavanger - Våland;SN44640;29.03.2021 07:00;0,7;8,3;8,2;-
Stavanger - Våland;SN44640;29.03.2021 08:00;0,3;8,4;8,2;-
Stavanger - Våland;SN44640;29.03.2021 09:00;0,1;8,7;8,4;-
Stavanger - Våland;SN44640;29.03.2021 10:00;0;9;8,7;-
Stavanger - Våland;SN44640;29.03.2021 11:00;0;9,3;9;-
Stavanger - Våland;SN44640;29.03.2021 12:00;0;9,5;9,3;-
Stavanger - Våland;SN44640;29.03.2021 13:00;0;9,8;9,5;-
Stavanger - Våland;SN44640;29.03.2021 14:00;0;10;9,8;-
Stavanger - Våland;SN44640;29.03.2021 15:00;0;10;9,3;-
Stavanger - Våland;SN44640;29.03.2021 16:00;0,4;9,3;8,8;-
Stavanger - Våland;SN44640;29.03.2021 17:00;1,9;8,7;8,4;-
Stavanger - Våland;SN44640;29.03.2021 18:00;3,1;8,4;8;-
Stavanger - Våland;SN44640;29.03.2021 19:00;2,4;8;7,8;-
Stavanger - Våland;SN44640;29.03.2021 20:00;1,1;7,8;7,4;-
Stavanger - Våland;SN44640;29.03.2021 21:00;1,1;7,4;7,3;-
Stavanger - Våland;SN44640;29.03.2021 22:00;0,6;7,6;7,3;-
Stavanger - Våland;SN44640;29.03.2021 23:00;0,3;8;7,6;-
Stavanger - Våland;SN44640;30.03.2021 00:00;0,1;8,5;8;-
Stavanger - Våland;SN44640;30.03.2021 01:00;0;8,9;8,6;-
Stavanger - Våland;SN44640;30.03.2021 02:00;0;8,9;8,8;-
Stavanger - Våland;SN44640;30.03.2021 03:00;0;9;8,9;-
Stavanger - Våland;SN44640;30.03.2021 04:00;0;9;8,8;-
Stavanger - Våland;SN44640;30.03.2021 05:00;0;8,9;8,8;-
Stavanger - Våland;SN44640;30.03.2021 06:00;0;8,9;8,7;-
Stavanger - Våland;SN44640;30.03.2021 07:00;0;8,8;8,7;-
Stavanger - Våland;SN44640;30.03.2021 08:00;0;8,9;8,7;-
Stavanger - Våland;SN44640;30.03.2021 09:00;0;9,5;8,9;-
Stavanger - Våland;SN44640;30.03.2021 10:00;0;9,9;9,4;-
Stavanger - Våland;SN44640;30.03.2021 11:00;0;9,8;9,5;-
Stavanger - Våland;SN44640;30.03.2021 12:00;0;9,9;9,6;-
Stavanger - Våland;SN44640;30.03.2021 13:00;0;9,9;9,6;-
Stavanger - Våland;SN44640;30.03.2021 14:00;0;9,6;9,3;-
Stavanger - Våland;SN44640;30.03.2021 15:00;0,1;9,6;9,4;-
Stavanger - Våland;SN44640;30.03.2021 16:00;0;9,8;9,4;-
Stavanger - Våland;SN44640;30.03.2021 17:00;0;9,9;9,2;-
Stavanger - Våland;SN44640;30.03.2021 18:00;0;9,2;8,8;-
Stavanger - Våland;SN44640;30.03.2021 19:00;0;8,8;8,5;-
Stavanger - Våland;SN44640;30.03.2021 20:00;0;8,5;8,3;-
Stavanger - Våland;SN44640;30.03.2021 21:00;0;8,3;8;-
Stavanger - Våland;SN44640;30.03.2021 22:00;0;8;7,9;-
Stavanger - Våland;SN44640;30.03.2021 23:00;0,2;8,1;7,9;-
Stavanger - Våland;SN44640;31.03.2021 00:00;0,3;7,9;7,8;-
Stavanger - Våland;SN44640;31.03.2021 01:00;0,6;7,8;7,6;-
Stavanger - Våland;SN44640;31.03.2021 02:00;0,3;7,6;7,5;-
Stavanger - Våland;SN44640;31.03.2021 03:00;0,8;7,6;7,5;-
Stavanger - Våland;SN44640;31.03.2021 04:00;0,1;7,5;7,4;-
Stavanger - Våland;SN44640;31.03.2021 05:00;0,1;7,4;7,2;-
Stavanger - Våland;SN44640;31.03.2021 06:00;0,4;7,2;7,1;-
Stavanger - Våland;SN44640;31.03.2021 07:00;0,7;7,1;6,9;-
Stavanger - Våland;SN44640;31.03.2021 08:00;0,1;7;6,1;-
Stavanger - Våland;SN44640;31.03.2021 09:00;0;6,3;6;-
Stavanger - Våland;SN44640;31.03.2021 10:00;0;6,3;6;-
Stavanger - Våland;SN44640;31.03.2021 11:00;0;7,3;6,3;-
Stavanger - Våland;SN44640;31.03.2021 12:00;0;9;7,4;-
Stavanger - Våland;SN44640;31.03.2021 13:00;0;8,6;7,8;-
Stavanger - Våland;SN44640;31.03.2021 14:00;0;8,3;7,5;-
Stavanger - Våland;SN44640;31.03.2021 15:00;0;8,4;7,5;-
Stavanger - Våland;SN44640;31.03.2021 16:00;0;7,7;7,1;-
Stavanger - Våland;SN44640;31.03.2021 17:00;0;7,1;6,4;-
Stavanger - Våland;SN44640;31.03.2021 18:00;0;6,5;5,9;-
Stavanger - Våland;SN44640;31.03.2021 19:00;0;5,8;5,2;-
Stavanger - Våland;SN44640;31.03.2021 20:00;0;5,3;4,4;-
Stavanger - Våland;SN44640;31.03.2021 21:00;0;4,4;4,1;-
Stavanger - Våland;SN44640;31.03.2021 22:00;0;4,1;3,6;-
Stavanger - Våland;SN44640;31.03.2021 23:00;0;3,6;2,8;-
Stavanger - Våland;SN44640;01.04.2021 00:00;0;3,3;2,8;-
Stavanger - Våland;SN44640;01.04.2021 01:00;0;2,8;2,2;-
Stavanger - Våland;SN44640;01.04.2021 02:00;0;2,5;1,6;-
Stavanger - Våland;SN44640;01.04.2021 03:00;0;2,8;2,1;-
Stavanger - Våland;SN44640;01.04.2021 04:00;0;3,1;2,3;-
Stavanger - Våland;SN44640;01.04.2021 05:00;0;2,6;2;-
Stavanger - Våland;SN44640;01.04.2021 06:00;0;2,7;2;-
Stavanger - Våland;SN44640;01.04.2021 07:00;0;3,3;2,6;-
Stavanger - Våland;SN44640;01.04.2021 08:00;0;3,7;3;-
Stavanger - Våland;SN44640;01.04.2021 09:00;0;4,3;3;-
Stavanger - Våland;SN44640;01.04.2021 10:00;0;5;4,3;-
Stavanger - Våland;SN44640;01.04.2021 11:00;0;6,6;4,9;-
Stavanger - Våland;SN44640;01.04.2021 12:00;0;7,4;6,3;-
Stavanger - Våland;SN44640;01.04.2021 13:00;0;8,4;7,1;-
Stavanger - Våland;SN44640;01.04.2021 14:00;0;8,6;7,4;-
Stavanger - Våland;SN44640;01.04.2021 15:00;0;9;7,5;-
Stavanger - Våland;SN44640;01.04.2021 16:00;0;8,8;7,8;-
Stavanger - Våland;SN44640;01.04.2021 17:00;0;8,4;7;-
Stavanger - Våland;SN44640;01.04.2021 18:00;0;7,1;6,3;-
Stavanger - Våland;SN44640;01.04.2021 19:00;0;6,3;4,8;-
Stavanger - Våland;SN44640;01.04.2021 20:00;0;4,8;4;-
Stavanger - Våland;SN44640;01.04.2021 21:00;0;4,1;3,7;-
Stavanger - Våland;SN44640;01.04.2021 22:00;0;3,7;3,4;-
Stavanger - Våland;SN44640;01.04.2021 23:00;0;3,5;3,2;-
Stavanger - Våland;SN44640;02.04.2021 00:00;0;4,3;3,4;-
Stavanger - Våland;SN44640;02.04.2021 01:00;0;4,4;4,2;-
Stavanger - Våland;SN44640;02.04.2021 02:00;0;4,4;4,3;-
Stavanger - Våland;SN44640;02.04.2021 03:00;0;4,8;4,4;-
Stavanger - Våland;SN44640;02.04.2021 04:00;0;5,1;4,7;-
Stavanger - Våland;SN44640;02.04.2021 05:00;0;5,2;5;-
Stavanger - Våland;SN44640;02.04.2021 06:00;0;5,4;5,2;-
Stavanger - Våland;SN44640;02.04.2021 07:00;0;5,7;5,2;-
Stavanger - Våland;SN44640;02.04.2021 08:00;0,5;6,6;5,4;-
Stavanger - Våland;SN44640;02.04.2021 09:00;0,1;6,4;5,1;-
Stavanger - Våland;SN44640;02.04.2021 10:00;0;6,4;5,3;-
Stavanger - Våland;SN44640;02.04.2021 11:00;0;7,4;6,4;-
Stavanger - Våland;SN44640;02.04.2021 12:00;0;8;7,3;-
Stavanger - Våland;SN44640;02.04.2021 13:00;0;9;7,7;-
Stavanger - Våland;SN44640;02.04.2021 14:00;0;9,7;9;-
Stavanger - Våland;SN44640;02.04.2021 15:00;0;9,9;9,4;-
Stavanger - Våland;SN44640;02.04.2021 16:00;0;9,6;8,3;-
Stavanger - Våland;SN44640;02.04.2021 17:00;0;8,5;7,9;-
Stavanger - Våland;SN44640;02.04.2021 18:00;0;7,9;6,9;-
Stavanger - Våland;SN44640;02.04.2021 19:00;0;6,9;5,8;-
Stavanger - Våland;SN44640;02.04.2021 20:00;0;5,8;4,8;-
Stavanger - Våland;SN44640;02.04.2021 21:00;0;4,9;4,4;-
Stavanger - Våland;SN44640;02.04.2021 22:00;0;4,4;4;-
Stavanger - Våland;SN44640;02.04.2021 23:00;0;4;3,5;-
Stavanger - Våland;SN44640;03.04.2021 00:00;0;3,7;3,2;-
Stavanger - Våland;SN44640;03.04.2021 01:00;0;3,5;3,2;-
Stavanger - Våland;SN44640;03.04.2021 02:00;0;3,2;2,9;-
Stavanger - Våland;SN44640;03.04.2021 03:00;0;3,2;2,7;-
Stavanger - Våland;SN44640;03.04.2021 04:00;0;3;2,7;-
Stavanger - Våland;SN44640;03.04.2021 05:00;0;2,7;2,2;-
Stavanger - Våland;SN44640;03.04.2021 06:00;0;2,6;2,2;-
Stavanger - Våland;SN44640;03.04.2021 07:00;0;2,7;2,5;-
Stavanger - Våland;SN44640;03.04.2021 08:00;0;4;2,7;-
Stavanger - Våland;SN44640;03.04.2021 09:00;0;5,6;4,1;-
Stavanger - Våland;SN44640;03.04.2021 10:00;0;6,5;5,6;-
Stavanger - Våland;SN44640;03.04.2021 11:00;0;7,5;6,6;-
Stavanger - Våland;SN44640;03.04.2021 12:00;0;8,9;7,3;-
Stavanger - Våland;SN44640;03.04.2021 13:00;0;9;8,4;-
Stavanger - Våland;SN44640;03.04.2021 14:00;0;9,5;8,6;-
Stavanger - Våland;SN44640;03.04.2021 15:00;0;9,3;8,4;-
Stavanger - Våland;SN44640;03.04.2021 16:00;0;9,1;8,4;-
Stavanger - Våland;SN44640;03.04.2021 17:00;0;8,8;7,8;-
Stavanger - Våland;SN44640;03.04.2021 18:00;0;7,9;6,8;-
Stavanger - Våland;SN44640;03.04.2021 19:00;0;6,9;5,6;-
Stavanger - Våland;SN44640;03.04.2021 20:00;0;5,6;4,8;-
Stavanger - Våland;SN44640;03.04.2021 21:00;0;4,8;4,4;-
Stavanger - Våland;SN44640;03.04.2021 22:00;0;4,5;4,1;-
Stavanger - Våland;SN44640;03.04.2021 23:00;0;5;3,6;-
Stavanger - Våland;SN44640;04.04.2021 00:00;0;5,5;5,1;-
Stavanger - Våland;SN44640;04.04.2021 01:00;0;5,7;5,5;-
Stavanger - Våland;SN44640;04.04.2021 02:00;0;5,7;5,4;-
Stavanger - Våland;SN44640;04.04.2021 03:00;0;5,5;5,3;-
Stavanger - Våland;SN44640;04.04.2021 04:00;0,1;5,3;5;-
Stavanger - Våland;SN44640;04.04.2021 05:00;0,5;5,1;4,9;-
Stavanger - Våland;SN44640;04.04.2021 06:00;0;5,2;5;-
Stavanger - Våland;SN44640;04.04.2021 07:00;0;5,4;5,1;-
Stavanger - Våland;SN44640;04.04.2021 08:00;0,1;5,6;5,4;-
Stavanger - Våland;SN44640;04.04.2021 09:00;0;5,9;5,6;-
Stavanger - Våland;SN44640;04.04.2021 10:00;0,9;6,2;5,8;-
Stavanger - Våland;SN44640;04.04.2021 11:00;0,3;6,4;6,1;-
Stavanger - Våland;SN44640;04.04.2021 12:00;0,1;6,3;5,8;-
Stavanger - Våland;SN44640;04.04.2021 13:00;0,4;5,8;5,5;-
Stavanger - Våland;SN44640;04.04.2021 14:00;0;5,8;5,5;-
Stavanger - Våland;SN44640;04.04.2021 15:00;0,4;5,9;5,7;-
Stavanger - Våland;SN44640;04.04.2021 16:00;2,2;5,9;5,8;-
Stavanger - Våland;SN44640;04.04.2021 17:00;0,6;6;5,9;-
Stavanger - Våland;SN44640;04.04.2021 18:00;2;6,1;4,4;-
Stavanger - Våland;SN44640;04.04.2021 19:00;0,2;5,6;4,4;-
Stavanger - Våland;SN44640;04.04.2021 20:00;0;4,4;3,8;-
Stavanger - Våland;SN44640;04.04.2021 21:00;0,3;4,3;0,5;-
Stavanger - Våland;SN44640;04.04.2021 22:00;0,1;0,9;0,1;-
Stavanger - Våland;SN44640;04.04.2021 23:00;0,1;0,3;-0,6;-
Stavanger - Våland;SN44640;05.04.2021 00:00;0;0,2;-0,4;-
Stavanger - Våland;SN44640;05.04.2021 01:00;0;-0,3;-1,1;-
Stavanger - Våland;SN44640;05.04.2021 02:00;0;-1;-1,4;-
Stavanger - Våland;SN44640;05.04.2021 03:00;0;-1,1;-1,9;-
Stavanger - Våland;SN44640;05.04.2021 04:00;0;-1;-2,6;-
Stavanger - Våland;SN44640;05.04.2021 05:00;1,6;-1,2;-2,3;-
Stavanger - Våland;SN44640;05.04.2021 06:00;2,1;-1,1;-1,6;-
Stavanger - Våland;SN44640;05.04.2021 07:00;1,6;-1,1;-1,5;-
Stavanger - Våland;SN44640;05.04.2021 08:00;1,3;-0,5;-1,4;-
Stavanger - Våland;SN44640;05.04.2021 09:00;0,2;1;-0,4;-
Stavanger - Våland;SN44640;05.04.2021 10:00;0,2;1,5;0,6;-
Stavanger - Våland;SN44640;05.04.2021 11:00;0;2,3;0,9;-
Stavanger - Våland;SN44640;05.04.2021 12:00;0;3,7;2;-
Stavanger - Våland;SN44640;05.04.2021 13:00;0;4,7;3;-
Stavanger - Våland;SN44640;05.04.2021 14:00;0;4,9;4;-
Stavanger - Våland;SN44640;05.04.2021 15:00;0;5,6;4;-
Stavanger - Våland;SN44640;05.04.2021 16:00;0,1;4,6;1,8;-
Stavanger - Våland;SN44640;05.04.2021 17:00;0;3,5;2,3;-
Stavanger - Våland;SN44640;05.04.2021 18:00;0;3,9;2,6;-
Stavanger - Våland;SN44640;05.04.2021 19:00;0;2,4;0,9;-
Stavanger - Våland;SN44640;05.04.2021 20:00;0;1,9;0,6;-
Stavanger - Våland;SN44640;05.04.2021 21:00;0,3;2,1;0,3;-
Stavanger - Våland;SN44640;05.04.2021 22:00;0,1;1;0,3;-
Stavanger - Våland;SN44640;05.04.2021 23:00;0,2;1,1;0,1;-
Stavanger - Våland;SN44640;06.04.2021 00:00;0;0,9;0,2;-
Stavanger - Våland;SN44640;06.04.2021 01:00;0,3;0,7;-0,3;-
Stavanger - Våland;SN44640;06.04.2021 02:00;0,6;0,1;-0,4;-
Stavanger - Våland;SN44640;06.04.2021 03:00;0,7;0,1;-0,4;-
Stavanger - Våland;SN44640;06.04.2021 04:00;1,1;0,1;-0,7;-
Stavanger - Våland;SN44640;06.04.2021 05:00;0;0;-0,5;-
Stavanger - Våland;SN44640;06.04.2021 06:00;0,1;0,1;-0,5;-
Stavanger - Våland;SN44640;06.04.2021 07:00;0;0,7;-0,3;-
Stavanger - Våland;SN44640;06.04.2021 08:00;0,3;0,7;0,3;-
Stavanger - Våland;SN44640;06.04.2021 09:00;0,1;2,3;0,4;-
Stavanger - Våland;SN44640;06.04.2021 10:00;0,4;2,5;0,3;-
Stavanger - Våland;SN44640;06.04.2021 11:00;0,2;2,7;0,8;-
Stavanger - Våland;SN44640;06.04.2021 12:00;0,3;1,5;0,3;-
Stavanger - Våland;SN44640;06.04.2021 13:00;0,4;3,7;0,7;-
